stn_no,lat,long,Ave_NDVI,Rainfal
1155,-7.447823,146.382202,0.89378,2176.998779
1156,-7.364489,146.382202,0.891831,2119.766357
1157,-7.281156,146.382202,0.850337,2079.002686
1158,-7.197823,146.382202,0.880074,2086.118652
1159,-7.114489,146.382202,0.886546,2115.621582
1160,-7.031156,146.382202,0.865871,2143.613525
1161,-6.947823,146.382202,0.827489,2133.55127
1162,-6.864489,146.382202,0.866731,2083.551514
1163,-6.781156,146.382202,0.72,2033.921997
1164,-6.697823,146.382202,0.882177,2047.056763
1165,-6.614489,146.382202,0.906243,2113.617188
1166,-6.531156,146.382202,0.737351,2188.054932
1167,-6.447823,146.382202,0.733154,2200.415283
1168,-6.364489,146.382202,0.738731,2180.025391
1169,-6.281156,146.382202,0.869963,2146.10498
1170,-6.197823,146.382202,0.890731,2178.755615
1171,-6.114489,146.382202,0.872369,2241.117432
1172,-6.031156,146.382202,0.868631,2341.505371
1173,-5.947823,146.382202,0.854689,2432.450439
1174,-5.864489,146.382202,0.819211,2517.995361
1175,-5.781156,146.382202,0.849646,2551.861572
1176,-5.697823,146.382202,0.865331,2573.499268
1177,-5.614489,146.465535,0.876343,2648.172607
1178,-5.697823,146.465535,0.882077,2596.336914
1179,-5.781156,146.465535,0.86564,2565.174072
1180,-5.864489,146.465535,0.868257,2531.798096
1181,-5.947823,146.465535,0.779429,2477.634766
1182,-6.031156,146.465535,0.854469,2388.72583
1183,-6.114489,146.465535,0.8415,2350.883057
1184,-6.197823,146.465535,0.895551,2305.657227
1185,-6.281156,146.465535,0.888214,2289.898682
1186,-6.364489,146.465535,0.704411,2269.936279
1187,-6.447823,146.465535,0.652871,2282.737061
1188,-6.531156,146.465535,0.697823,2282.734131
1189,-6.614489,146.465535,0.896537,2265.631104
1190,-6.697823,146.465535,0.876317,2224.344238
1191,-6.781156,146.465535,0.88676,2218.769531
1192,-6.864489,146.465535,0.868731,2223.084473
1193,-6.947823,146.465535,0.896843,2229.091553
1194,-7.031156,146.465535,0.887754,2217.986572
1195,-7.114489,146.465535,0.867649,2210.384033
1196,-7.197823,146.465535,0.855549,2186.853027
1197,-7.281156,146.465535,0.862566,2182.981934
1198,-7.364489,146.465535,0.833709,2203.86499
1199,-7.447823,146.465535,0.877943,2240.352539
1200,-7.531156,146.465535,0.890809,2293.042725
1201,-7.614489,146.465535,0.8802,2334.258789
1202,-7.697823,146.548868,0.88916,2410.770264
1203,-7.614489,146.548868,0.890754,2382.643799
1204,-7.531156,146.548868,0.8742,2344.194824
1205,-7.447823,146.548868,0.858531,2289.418945
1206,-7.364489,146.548868,0.834431,2260.40332
1207,-7.281156,146.548868,0.851769,2246.994629
1208,-7.197823,146.548868,0.864237,2252.291748
1209,-7.114489,146.548868,0.863743,2275.720459
1210,-7.031156,146.548868,0.885311,2310.387695
1211,-6.947823,146.548868,0.853009,2351.31543
1212,-6.864489,146.548868,0.890574,2386.998047
1213,-6.781156,146.548868,0.893663,2399.017334
1214,-6.697823,146.548868,0.856949,2415.262695
1215,-6.614489,146.548868,0.73334,2400.382324
1216,-6.531156,146.548868,0.758229,2381.73999
1217,-6.447823,146.548868,0.697083,2364.570557
1218,-6.364489,146.548868,0.894037,2375.982178
1219,-6.281156,146.548868,0.868531,2377.691406
1220,-6.197823,146.548868,0.841474,2387.269531
1221,-6.114489,146.548868,0.86744,2416.165527
1222,-6.031156,146.548868,0.863891,2485.370117
1223,-5.947823,146.548868,0.841389,2516.460449
1224,-5.864489,146.548868,0.85174,2571.996094
1225,-5.781156,146.548868,0.880371,2608.630615
1226,-5.697823,146.548868,0.881869,2649.80835
1227,-5.781156,146.632202,0.8562,2666.894043
1228,-5.864489,146.632202,0.87284,2625.604248
1229,-5.947823,146.632202,0.817851,2585.285645
1230,-6.031156,146.632202,0.827546,2521.369629
1231,-6.114489,146.632202,0.758709,2460.026123
1232,-6.197823,146.632202,0.828574,2407.773438
1233,-6.281156,146.632202,0.902754,2397.710449
1234,-6.364489,146.632202,0.881571,2419.054443
1235,-6.447823,146.632202,0.840486,2448.837402
1236,-6.531156,146.632202,0.74736,2469.352051
1237,-6.614489,146.632202,0.734157,2530.348389
1238,-6.697823,146.632202,0.878086,2562.464844
1239,-6.781156,146.632202,0.86938,2565.160645
1240,-6.864489,146.632202,0.84222,2514.268066
1241,-6.947823,146.632202,0.698723,2443.303955
1242,-7.031156,146.632202,0.658709,2369.347656
1243,-7.114489,146.632202,0.678314,2305.473877
1244,-7.197823,146.632202,0.830014,2259.259277
1245,-7.281156,146.632202,0.846429,2250.019531
1246,-7.364489,146.632202,0.863534,2275.533203
1247,-7.447823,146.632202,0.842849,2330.173828
1248,-7.531156,146.632202,0.880829,2377.666016
1249,-7.614489,146.632202,0.799531,2417.117188
1250,-7.697823,146.632202,0.862777,2440.845703
1251,-7.781156,146.715535,0.90816,2456.325439
1252,-7.697823,146.715535,0.886086,2455.780029
1253,-7.614489,146.715535,0.86808,2443.485596
1254,-7.531156,146.715535,0.873674,2401.433594
1255,-7.447823,146.715535,0.839697,2344.476074
1256,-7.364489,146.715535,0.822903,2273.938232
1257,-7.281156,146.715535,0.861777,2212.408691
1258,-7.197823,146.715535,0.872094,2224.871582
1259,-7.114489,146.715535,0.860529,2316.742432
1260,-7.031156,146.715535,0.803166,2423.817383
1261,-6.947823,146.715535,0.729574,2526.158447
1262,-6.864489,146.715535,0.824449,2602.326904
1263,-6.781156,146.715535,0.88364,2647.875977
1264,-6.697823,146.715535,0.88132,2644.358643
1265,-6.614489,146.715535,0.73904,2601.997559
1266,-6.531156,146.715535,0.70936,2566.574951
1267,-6.447823,146.715535,0.746494,2504.918213
1268,-6.364489,146.715535,0.878714,2424.421875
1269,-6.281156,146.715535,0.893669,2375.083008
1270,-6.197823,146.715535,0.863191,2386.622314
1271,-6.114489,146.715535,0.714274,2460.559326
1272,-6.031156,146.715535,0.82256,2545.951904
1273,-5.947823,146.715535,0.853283,2619.979248
1274,-5.864489,146.715535,0.870626,2678.684326
1275,-5.864489,146.798868,0.878129,2720.14917
1276,-5.947823,146.798868,0.856571,2694.178955
1277,-6.031156,146.798868,0.841514,2628.157959
1278,-6.114489,146.798868,0.80382,2522.661133
1279,-6.197823,146.798868,0.839211,2407.875732
1280,-6.281156,146.798868,0.846826,2390.177246
1281,-6.364489,146.798868,0.875311,2480.911377
1282,-6.447823,146.798868,0.906217,2586.097168
1283,-6.531156,146.798868,0.828783,2626.059814
1284,-6.614489,146.798868,0.726911,2665.223389
1285,-6.697823,146.798868,0.89718,2662.846924
1286,-6.781156,146.798868,0.868531,2658.608154
1287,-6.864489,146.798868,0.851631,2648.843262
1288,-6.947823,146.798868,0.853486,2597.389648
1289,-7.031156,146.798868,0.887306,2496.203613
1290,-7.114489,146.798868,0.875894,2365.001709
1291,-7.197823,146.798868,0.864403,2247.075195
1292,-7.281156,146.798868,0.890389,2229.15332
1293,-7.364489,146.798868,0.833086,2302.625488
1294,-7.447823,146.798868,0.833943,2382.230713
1295,-7.531156,146.798868,0.857377,2435.307861
1296,-7.614489,146.798868,0.871203,2456.900391
1297,-7.697823,146.798868,0.869886,2459.514404
1298,-7.781156,146.798868,0.863657,2458.848633
1299,-7.864489,146.798868,0.834289,2468.735596
1300,-7.947823,146.798868,0.864609,2482.969727
1301,-7.947823,146.882202,0.828109,2506.381836
1302,-7.864489,146.882202,0.8201,2492.35376
1303,-7.781156,146.882202,0.811609,2481.159668
1304,-7.697823,146.882202,0.834231,2481.592285
1305,-7.614489,146.882202,0.870251,2482.04126
1306,-7.531156,146.882202,0.803543,2468.035889
1307,-7.447823,146.882202,0.793083,2432.672119
1308,-7.364489,146.882202,0.886846,2382.04248
1309,-7.281156,146.882202,0.87608,2350.937744
1310,-7.197823,146.882202,0.855829,2376.223389
1311,-7.114489,146.882202,0.855374,2462.921875
1312,-7.031156,146.882202,0.872886,2580.60791
1313,-6.947823,146.882202,0.874003,2678.587158
1314,-6.864489,146.882202,0.890726,2725.575928
1315,-6.781156,146.882202,0.851491,2741.469482
1316,-6.697823,146.882202,0.89434,2752.224121
1317,-6.614489,146.882202,0.887206,2752.20874
1318,-6.531156,146.882202,0.861971,2760.55835
1319,-6.447823,146.882202,0.902294,2686.836182
1320,-6.364489,146.882202,0.857657,2593.626709
1321,-6.281156,146.882202,0.868989,2522.077881
1322,-6.197823,146.882202,0.81948,2543.968262
1323,-6.114489,146.882202,0.822246,2613.032471
1324,-6.031156,146.882202,0.854089,2687.47583
1325,-5.947823,146.882202,0.840111,2736.512939
1326,-5.864489,146.882202,0.770409,2755.99292
1327,-5.947823,146.965535,0.892429,2798.414063
1328,-6.031156,146.965535,0.857294,2762.536621
1329,-6.114489,146.965535,0.811857,2721.477783
1330,-6.197823,146.965535,0.686471,2690.054932
1331,-6.281156,146.965535,0.83396,2700.394531
1332,-6.364489,146.965535,0.847314,2728.557861
1333,-6.447823,146.965535,0.889069,2810.256104
1334,-6.531156,146.965535,0.890909,2901.038574
1335,-6.614489,146.965535,0.891314,2970.671875
1336,-6.697823,146.965535,0.876963,2979.08252
1337,-7.031156,146.965535,0.87464,2696.606445
1338,-7.114489,146.965535,0.869429,2599.341797
1339,-7.197823,146.965535,0.856886,2517.914795
1340,-7.281156,146.965535,0.888923,2484.492188
1341,-7.364489,146.965535,0.868217,2488.30249
1342,-7.447823,146.965535,0.842834,2507.448975
1343,-7.531156,146.965535,0.879657,2513.009521
1344,-7.614489,146.965535,0.855169,2524.218018
1345,-7.697823,146.965535,0.899814,2528.803467
1346,-7.781156,146.965535,0.865534,2531.511475
1347,-7.864489,146.965535,0.811763,2537.493164
1348,-7.947823,146.965535,0.775374,2541.864502
1349,-7.947823,147.048868,0.828114,2587.671387
1350,-7.864489,147.048868,0.856149,2591.11499
1351,-7.781156,147.048868,0.881677,2593.197021
1352,-7.697823,147.048868,0.867186,2589.395996
1353,-7.614489,147.048868,0.852223,2577.863037
1354,-7.531156,147.048868,0.820657,2570.42627
1355,-7.447823,147.048868,0.844757,2557.95874
1356,-7.364489,147.048868,0.844749,2552.063232
1357,-7.281156,147.048868,0.868789,2561.317383
1358,-7.197823,147.048868,0.86718,2599.60083
1359,-7.114489,147.048868,0.875606,2687.928223
1360,-6.697823,147.048868,0.865806,3356.873535
1361,-6.614489,147.048868,0.903843,3238.995361
1362,-6.531156,147.048868,0.903,3074.844727
1363,-6.447823,147.048868,0.908943,2930.350586
1364,-6.364489,147.048868,0.858811,2859.064453
1365,-6.281156,147.048868,0.765351,2805.267822
1366,-6.197823,147.048868,0.73692,2814.317871
1367,-6.114489,147.048868,0.864971,2825.748047
1368,-6.031156,147.048868,0.923029,2853.859619
1369,-5.947823,147.048868,0.862551,2886.484619
1370,-5.364489,147.048868,0.885683,3068.036621
1371,-5.281156,147.048868,0.850143,3107.936768
1372,-5.281156,147.132202,0.86422,3187.437256
1373,-5.364489,147.132202,0.882657,3157.172119
1374,-6.031156,147.132202,0.862854,2900.351318
1375,-6.114489,147.132202,0.8831,2856.834229
1376,-6.197823,147.132202,0.796263,2823.620117
1377,-6.281156,147.132202,0.623811,2816.522217
1378,-6.364489,147.132202,0.729171,2892.816406
1379,-6.447823,147.132202,0.849869,3050.581055
1380,-6.531156,147.132202,0.890514,3251.854248
1381,-6.614489,147.132202,0.917857,3565.840576
1382,-6.697823,147.132202,0.875131,3868.547363
1383,-7.364489,147.132202,0.818537,2570.483398
1384,-7.447823,147.132202,0.8173,2587.659668
1385,-7.531156,147.132202,0.82316,2605.525146
1386,-7.614489,147.132202,0.86178,2624.075928
1387,-7.697823,147.132202,0.861194,2637.308105
1388,-7.781156,147.132202,0.87922,2640.658203
1389,-7.864489,147.132202,0.878811,2631.947998
1390,-7.947823,147.132202,0.87538,2621.379395
1391,-7.947823,147.215535,0.86302,2643.587402
1392,-7.864489,147.215535,0.865297,2652.94458
1393,-7.781156,147.215535,0.891229,2661.104004
1394,-7.697823,147.215535,0.614123,2660.453857
1395,-7.614489,147.215535,0.858994,2647.571045
1396,-7.531156,147.215535,0.874346,2628.765625
1397,-6.697823,147.215535,0.895343,4280.119629
1398,-6.614489,147.215535,0.871386,3832.327881
1399,-6.531156,147.215535,0.883051,3399.998291
1400,-6.447823,147.215535,0.864671,3088.860596
1401,-6.364489,147.215535,0.736729,2877.923096
1402,-6.281156,147.215535,0.83434,2765.353271
1403,-6.197823,147.215535,0.846171,2777.137207
1404,-6.114489,147.215535,0.850789,2858.094727
1405,-6.031156,147.215535,0.890429,2931.304688
1406,-5.947823,147.298868,0.874351,3017.0354
1407,-6.031156,147.298868,0.869714,2970.247803
1408,-6.114489,147.298868,0.879994,2890.121582
1409,-6.197823,147.298868,0.883837,2795.936768
1410,-6.281156,147.298868,0.825109,2783.113037
1411,-6.364489,147.298868,0.854371,2907.388916
1412,-6.447823,147.298868,0.883794,3123.933838
1413,-6.531156,147.298868,0.872709,3426.13623
1414,-6.614489,147.298868,0.902911,3833.362305
1415,-6.697823,147.298868,0.880846,4248.084473
1416,-7.531156,147.298868,0.852491,2662.325928
1417,-7.614489,147.298868,0.85114,2668.784424
1418,-7.697823,147.298868,0.84916,2666.283203
1419,-7.781156,147.298868,0.843403,2664.880127
1420,-7.864489,147.298868,0.905966,2661.711426
1421,-7.947823,147.298868,0.861389,2659.438477
1422,-7.947823,147.382202,0.902814,2696.533691
1423,-7.864489,147.382202,0.835583,2689.677734
1424,-7.781156,147.382202,0.855229,2683.290527
1425,-7.697823,147.382202,0.877983,2685.235352
1426,-7.614489,147.382202,0.873771,2690.819336
1427,-6.697823,147.382202,0.889709,3887.183105
1428,-6.614489,147.382202,0.88046,3639.690918
1429,-6.531156,147.382202,0.8662,3379.856445
1430,-6.447823,147.382202,0.899371,3170.450439
1431,-6.364489,147.382202,0.85338,3030.160889
1432,-6.281156,147.382202,0.815437,2929.814941
1433,-6.197823,147.382202,0.783657,2925.774414
1434,-6.114489,147.382202,0.842474,2980.01709
1435,-6.031156,147.382202,0.876766,3032.420654
1436,-6.031156,147.465535,0.879857,3118.427734
1437,-6.114489,147.465535,0.856311,3107.095215
1438,-6.197823,147.465535,0.858774,3099.479736
1439,-6.281156,147.465535,0.825051,3115.035645
1440,-6.364489,147.465535,0.892094,3160.583008
1441,-6.447823,147.465535,0.91446,3235.047607
1442,-6.531156,147.465535,0.902929,3315.63208
1443,-6.614489,147.465535,0.881731,3438.9021
1444,-6.697823,147.465535,0.898903,3526.57251
1445,-7.614489,147.465535,0.868789,2730.837402
1446,-7.697823,147.465535,0.866266,2730.604004
1447,-7.781156,147.465535,0.867429,2729.659424
1448,-7.864489,147.465535,0.882609,2730.755371
1449,-7.947823,147.465535,0.885151,2730.651611
1450,-7.947823,147.548868,0.864286,2772.866699
1451,-7.864489,147.548868,0.861489,2786.042969
1452,-7.781156,147.548868,0.880514,2794.918701
1453,-6.697823,147.548868,0.89258,3278.828613
1454,-6.614489,147.548868,0.895529,3286.45166
1455,-6.531156,147.548868,0.90276,3280.122803
1456,-6.447823,147.548868,0.910323,3278.161621
1457,-6.364489,147.548868,0.89676,3285.619141
1458,-6.281156,147.548868,0.847234,3297.36377
1459,-6.197823,147.548868,0.849969,3282.471924
1460,-6.114489,147.548868,0.867666,3246.840576
1461,-6.197823,147.632202,0.841254,3465.067139
1462,-6.281156,147.632202,0.873566,3479.468018
1463,-6.364489,147.632202,0.867349,3407.662109
1464,-6.447823,147.632202,0.906029,3322.574219
1465,-6.531156,147.632202,0.868697,3247.888916
1466,-6.614489,147.632202,0.873826,3182.124023
1467,-6.697823,147.632202,0.898097,3120.991211
1468,-7.781156,147.632202,0.87982,2854.710938
1469,-7.864489,147.632202,0.854414,2836.435791
1470,-7.947823,147.632202,0.871726,2811.363281
1471,-7.947823,147.715535,0.897714,2836.506836
1472,-6.697823,147.715535,0.888014,3039.736572
1473,-6.614489,147.715535,0.878791,3120.883789
1474,-6.531156,147.715535,0.911263,3229.005615
1475,-6.447823,147.715535,0.869086,3357.958008
1476,-6.364489,147.715535,0.891917,3498.817383
1477,-6.281156,147.715535,0.906489,3610.439209
1478,-5.531156,147.798868,0.882946,3283.029297
1479,-5.614489,147.798868,0.881937,3337.033691
1480,-6.364489,147.798868,0.907609,3500.994141
1481,-6.447823,147.798868,0.879714,3368.908447
1482,-6.531156,147.798868,0.886857,3221.965088
1483,-6.614489,147.798868,0.897831,3111.268066
1484,-7.947823,147.798868,0.88756,2845.23877
1485,-5.697823,147.882202,0.868551,3349.836182
1486,-5.614489,147.882202,0.876083,3317.658203
1487,-5.531156,147.882202,0.906429,3277.548584
1488,-5.614489,147.965535,0.879889,3297.002197
1489,-5.697823,147.965535,0.901569,3316.04541
1490,-5.781156,147.965535,0.866466,3323.387939
1491,-5.697823,148.048868,0.836969,3288.50415
1492,-5.614489,148.048868,0.865583,3274.260986
